Fuel Type Code,Station Name,Street Address,City,State,ZIP,Status Code,Access Days Time,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Geocode Status,Latitude,Longitude,ID,Open Date,Access Code,Facility Type,Restricted Access,EV Workplace Charging,EV J1772 Connector Count,EV CCS Connector Count,EV CHAdeMO Connector Count,EV J3400 Connector Count,EV J3271 Connector Count,city_clean,state_clean,fuel_clean,status_clean,access_clean,restricted_access,L1,L2,DCFC,unit_row_count,total_ports,unit_rows_equal_reported_ports,site_key,site_id,station_ids,n_station_ids,projected_x_m,projected_y_m,cluster_zero_based,group,distance_to_center_km
ELEC,Plant Chicago,4459 S Marshfield Ave,Chicago,IL,60609,E,24 hours daily,,2.0,,EVMATCH,GPS,41.8123625,-87.6659539,226281,2021-10-29,public,OFFICE_BLDG,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,4459 s marshfield ave|41.81236|-87.66595,226281,226281,1,444685.41165327036,4629157.712142152,2,8,4.697737019044809
ELEC,Jewel-Osco,3400 N Western Ave,Chicago,IL,60618,E,24 hours daily,,,1.0,eVgo Network,GPS,41.943222,-87.689259,228123,2018-03-07,public,,False,False,0,1,1,0,0,chicago,IL,ELEC,E,public,False,0,0,1,1,1,True,3400 n western ave|41.94322|-87.68926,228123,228123,1,442866.3435535852,4643701.962023514,5,4,2.0513898215944897
ELEC,Whole Foods Market,3640 N Halsted St,Chicago,IL,60613,E,Mon: 8:00am-10:00pm; Tue: 8:00am-10:00pm; Wed: 8:00am-10:00pm; Thu: 8:00am-10:00pm; Fri: 8:00am-10:00pm; Sat: 8:00am-10:00pm; Sun: 8:00am-10:00pm,,2.0,1.0,eVgo Network,GPS,41.948448,-87.649988,228136,2018-03-07,public,,False,False,0,1,1,0,0,chicago,IL,ELEC,E,public,False,0,2,1,3,3,True,3640 n halsted st|41.94845|-87.64999,228136,228136,1,446125.98815027636,4644256.767507393,5,4,1.9680280274894735
ELEC,225 W WACKER 225 W WACKER,225 W Wacker Dr,Chicago,IL,60606,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.886307,-87.635075,229279,2022-09-27,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,225 w wacker dr|41.88631|-87.63508,229279,229279,1,447310.961005437,4637348.110407317,0,6,0.17715890699830397
ELEC,Best Western Hawthorne Terrace,3434 N Broadway Ave,Chicago,IL,60657,E,Contact station for hours of availability.,,1.0,,AMPUP,200-9,41.944195,-87.645488,229593,2022-09-15,public,HOTEL,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,1,0,1,1,True,3434 n broadway ave|41.9442|-87.64549,229593,229593,1,446495.41458964534,4643781.744197144,5,4,1.983841259261213
ELEC,Union West,939 W Washington Blvd,Chicago,IL,60607,E,Contact station for hours of availability.,,3.0,,AMPUP,200-9,41.882764,-87.651188,230443,2022-09-15,public,MULTI_UNIT_DWELLING,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,3,0,3,3,True,939 w washington blvd|41.88276|-87.65119,230443,230443,1,445971.153646368,4636964.759230371,0,6,1.425366222561218
ELEC,Calumet,328 E 43rd st,Chicago,IL,60653,E,24 hours daily,,2.0,,EV Connect,GPS,41.816823,-87.618607,231010,2022-09-30,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,328 e 43rd st|41.81682|-87.61861,231010,231010,1,448621.6606526337,4629623.551128662,2,8,2.254377835143828
ELEC,640 N LASALLE STATION #1,640 N La Salle St,Chicago,IL,60654,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.893633,-87.6329,233234,2022-10-11,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,640 n la salle st|41.89363|-87.6329,233234,233234,1,447497.4102714012,4638160.164462752,0,6,0.982547976123134
ELEC,THE COOPER GATEWAY,720 S Wells St,Chicago,IL,60607,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.87256,-87.633911,235113,2022-10-26,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,720 s wells st|41.87256|-87.63391,235113,235113,1,447396.25937934325,4635821.104522114,0,6,1.3637228220811228
ELEC,TPM AVRA STATION 1,1125 W Van Buren Ave,Chicago,IL,60607,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.87582,-87.64171,235607,2022-11-03,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,1125 w van buren ave|41.87582|-87.64171,235607,235607,1,446751.77917581087,4636187.862115888,0,6,1.1780056686196247
ELEC,THE COOPER STATION 2,720 S Wells St,Chicago,IL,60607,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.872568,-87.633825,236214,2022-11-17,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,720 s wells st|41.87257|-87.63382,236214,236214,1,447403.40249537054,4635821.940038248,0,6,1.3629942113995885
ELEC,Target - Tesla Supercharger,4433  South Pulaski Road,Chicago,IL,60632,E,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,12.0,Tesla,GPS,41.813258,-87.72186,237628,2022-11-05,public,SHOPPING_CENTER,False,False,0,0,0,1,0,chicago,IL,ELEC,E,public,False,0,0,12,12,12,True,4433 south pulaski road|41.81326|-87.72186,237628,237628,1,440042.6210501845,4629294.631980613,4,7,0.5480492433734172
ELEC,175 W JACKSON 175 W JACKSON,175 Jackson Blvd,Chicago,IL,60604,E,Mon: 5:00am-5:00pm; Tue: 5:00am-5:00pm; Wed: 5:00am-5:00pm; Thu: 5:00am-5:00pm; Fri: 5:00am-5:00pm,,2.0,,ChargePoint Network,GPS,41.877872,-87.6332,253419,2023-02-07,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,175 jackson blvd|41.87787|-87.6332,253419,253419,1,447459.61137637816,4636410.445440086,0,6,0.7784172689420585
ELEC,Trump International Hotel & Tower Chicago,401 N Wabash Avenue,Chicago,IL,60611,E,24 hours daily,,9.0,,Blink Network,GPS,41.888835,-87.626658,253747,2022-12-26,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,9,0,9,9,True,401 n wabash avenue|41.88884|-87.62666,253747,253747,1,448011.3307830555,4637623.653890591,0,6,0.7693759704372413
ELEC,Gaertner Residences Condominium Association,1201 West Wrightwood Avenue,Chicago,IL,60614,E,24 hours daily,,1.0,,Blink Network,GPS,41.928589,-87.658746,255101,2022-12-13,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,1,0,1,1,True,1201 west wrightwood avenue|41.92859|-87.65875,255101,255101,1,445383.1378177191,4642057.395457941,5,4,1.0312637102919735
ELEC,MDWTPGLV1 TPG-01,5700 S Cicero Ave,Chicago,IL,60638,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.787397,-87.74009,256375,2023-03-16,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,5700 s cicero ave|41.7874|-87.74009,256375,256375,1,438503.71392431646,4626436.267795961,4,7,2.81567179723922
ELEC,MDWTPGLV1 TPG-02,5700 S Cicero Ave,Chicago,IL,60638,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.787331,-87.74009,256376,2023-03-16,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,5700 s cicero ave|41.78733|-87.74009,256376,256376,1,438503.6508477334,4626428.940094207,4,7,2.822496904286565
ELEC,PARC HURON LEFT STATION,469 W Huron St,Chicago,IL,60654,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.894565,-87.641248,256683,2023-03-18,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,469 w huron st|41.89456|-87.64125,256683,256683,1,446805.6672486682,4638268.784118916,0,6,1.2265430805810251
ELEC,PARC HURON MIDDLE STATION,469 W Huron St,Chicago,IL,60654,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.894117,-87.640089,256684,2023-03-18,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,469 w huron st|41.89412|-87.64009,256684,256684,1,446901.44074342767,4638218.325849727,0,6,1.1387807084758015
ELEC,PARC HURON RIGHT STATION,469 W Huron St,Chicago,IL,60654,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.894538,-87.64123,256685,2023-03-18,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,469 w huron st|41.89454|-87.64123,256685,256685,1,446807.1380304474,4638265.775214747,0,6,1.2231956808253817
ELEC,640 N LASALLE STATION #2,640 N La Salle St,Chicago,IL,60654,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.893689,-87.632994,257535,2023-03-31,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,640 n la salle st|41.89369|-87.63299,257535,257535,1,447489.65828130784,4638166.439529213,0,6,0.9878830777332047
ELEC,SOLDIER FIELD STATION 04,1410 Museum Campus Dr,Chicago,IL,60605,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.862187,-87.615146,257930,2023-04-06,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,1410 museum campus dr|41.86219|-87.61515,257930,257930,1,448945.18655758817,4634658.091755684,0,6,2.972442689904084
ELEC,Navy Pier,600 E Grand Ave,Chicago,IL,60611,E,24 hours daily,,7.0,,EV Connect,GPS,41.891527,-87.608748,259592,2023-04-19,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,7,0,7,7,True,600 e grand ave|41.89153|-87.60875,259592,259592,1,449499.30311826983,4637911.843656997,0,6,2.2410939165091732
ELEC,World Flight Services,838 Patton Drive,Chicago,IL,60666,E,24 hours daily,,10.0,,Blink Network,GPS,41.99282046798045,-87.8961504,260297,2023-05-04,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,10,0,10,10,True,838 patton drive|41.99282|-87.89615,260297,260297,1,425774.2903382038,4649367.465505715,3,3,1.2191717585067143
ELEC,300 E. Randolph Unit #3,300 E. Randolph,Chicago,IL,60601,E,24 hours daily,,2.0,,Blink Network,GPS,41.8846651,-87.6199166,260948,2022-12-29,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,300 e randolph|41.88467|-87.61992,260948,260948,1,448567.2672549363,4637156.618407875,0,6,1.1881547203042477
ELEC,300 E. Randolph Unit #4,300 E. Randolph,Chicago,IL,60601,E,24 hours daily,,2.0,,Blink Network,GPS,41.8846651,-87.6199166,260951,2022-12-28,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,300 e randolph|41.88467|-87.61992,260951,260951,1,448567.2672549363,4637156.618407875,0,6,1.1881547203042477
ELEC,300 E. Randolph - Unit #1,300 E. Randolph,Chicago,IL,60601,E,24 hours daily,,2.0,,Blink Network,GPS,41.8846651,-87.6199166,260952,2022-12-29,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,300 e randolph|41.88467|-87.61992,260952,260952,1,448567.2672549363,4637156.618407875,0,6,1.1881547203042477
ELEC,300 E. Randolph Unit #2,300 E. Randolph,Chicago,IL,60601,E,24 hours daily,,2.0,,Blink Network,GPS,41.8846651,-87.6199166,260954,2022-12-29,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,300 e randolph|41.88467|-87.61992,260954,260954,1,448567.2672549363,4637156.618407875,0,6,1.1881547203042477
ELEC,CHICAGO PARK HQ EV CHARGER #1,4830 S Western Ave,Chicago,IL,60609,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.804881,-87.686415,261690,2023-06-01,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,4830 s western ave|41.80488|-87.68642,261690,261690,1,442979.2553087012,4628340.443397702,4,7,3.4992581553049806
ELEC,30 W. Monroe St. Garage,35 S. Dearborn St.,Chicago,IL,60603,E,24 hours daily,,2.0,,FLASH,GPS,41.88127251918902,-87.62924820206537,262338,2023-06-07,public,PUBLIC,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,35 s dearborn st|41.88127|-87.62925,262338,262338,1,447790.2852677178,4636785.5841478435,0,6,0.572801973694052
ELEC,5556 N Sheridan Road Condominium Association,5556 N Sheridan Road,Chicago,IL,60640,E,24 hours daily,,2.0,,Blink Network,GPS,41.983521,-87.6555955,262431,2023-01-12,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,5556 n sheridan road|41.98352|-87.6556,262431,262431,1,445691.0069782473,4648154.426737262,8,2,0.33225826291509447
ELEC,THE BOEING CO BOEING CHICAGO1,100 N Riverside Plaza,Chicago,IL,60606,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.883313,-87.638831,265674,2023-06-22,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,100 n riverside plaza|41.88331|-87.63883,265674,265674,1,446996.8682102847,4637018.007435467,0,6,0.4173239737816635
ELEC,THE BOEING CO BOEING CHICAGO2,100 N Riverside Plaza,Chicago,IL,60606,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.883313,-87.638812,265753,2023-06-22,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,100 n riverside plaza|41.88331|-87.63881,265753,265753,1,446998.44462739624,4637017.995700747,0,6,0.4158839933134962
ELEC,TM CHARGING T3871 STATION 1,5064 S Merrimac Ave,Chicago,IL,60638,E,Mon: 7:00am-11:59pm; Tue: 7:00am-11:59pm; Wed: 7:00am-11:59pm; Thu: 7:00am-11:59pm; Fri: 7:00am-11:59pm; Sat: 7:00am-11:59pm; Sun: 7:00am-11:59pm,,2.0,,ChargePoint Network,GPS,41.799949,-87.780388,306759,2023-08-11,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,5064 s merrimac ave|41.79995|-87.78039,306759,306759,1,435167.86076485337,4627859.475066982,4,7,4.543255562780928
ELEC,530206 : 333 West Wacker Drive,333 West Wacker Drive,Chicago,IL,60606,E,24 hours daily,,4.0,,Blink Network,GPS,41.886053,-87.6359543,309133,2018-12-12,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,4,0,4,4,True,333 west wacker drive|41.88605|-87.63595,309133,309133,1,447237.80049745756,4637320.449712626,0,6,0.19617522221622447
ELEC,GRANDOHIO CONDO STATION 1,211 East Ohio Street,Chicago,IL,60611,E,24 hours daily,,1.0,,ChargePoint Network,GPS,41.891997,-87.621655,319631,2023-11-11,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,1,0,1,1,True,211 east ohio street|41.892|-87.62166,319631,319631,1,448428.93387021613,4637971.703623182,0,6,1.3117790737228658
ELEC,GRANDOHIO CONDO STATION 2,211 East Ohio Street,Chicago,IL,60611,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.892043,-87.621646,319632,2023-11-11,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,211 east ohio street|41.89204|-87.62165,319632,319632,1,448429.7174947861,4637976.8054779405,0,6,1.3154717429546192
ELEC,NORTHWESTERN ERIE GARAGE 2,321 E Erie St,Chicago,IL,60611,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.893813,-87.619448,322521,2023-12-12,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,321 e erie st|41.89381|-87.61945,322521,322521,1,448613.47792986623,4638172.005410287,0,6,1.580367839654715
ELEC,NORTHWESTERN ERIE GARAGE 1,328 E Ontario St,Chicago,IL,60611,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.893823,-87.61955,322522,2023-12-12,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,328 e ontario st|41.89382|-87.61955,322522,322522,1,448605.0244654886,4638173.176779122,0,6,1.5745109008459126
ELEC,NORTHWESTERN HURON GARAGE 1,222 E Huron St,Chicago,IL,60611,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.895335,-87.622092,322581,2023-12-13,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,222 e huron st|41.89534|-87.62209,322581,322581,1,448395.3682775918,4638342.576205561,0,6,1.5403644353583765
ELEC,NORTHWESTERN HURON GARAGE 2,231 E Huron St,Chicago,IL,60611,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.895343,-87.62198,322582,2023-12-13,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,231 e huron st|41.89534|-87.62198,322582,322582,1,448404.6655349711,4638343.397067446,0,6,1.547126750173216
ELEC,FULTON WEST FULTON WEST 1,323 N. Ada Street,Chicago,IL,60607,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.887414,-87.660476,323798,2024-01-04,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,323 n ada street|41.88741|-87.66048,323798,323798,1,445204.50125264,4637486.9260029495,0,6,2.195838451246221
ELEC,Ashland & Roosevelt,1220 S Ashland Ave.,Chicago,IL,60608,E,24 hours daily,,,6.0,eVgo Network,GPS,41.865293,-87.667669,323878,2024-01-04,public,,False,False,0,1,1,0,0,chicago,IL,ELEC,E,public,False,0,0,6,6,6,True,1220 s ashland ave|41.86529|-87.66767,323878,323878,1,444588.63516439084,4635035.509519254,0,6,3.5224623487053006
ELEC,LAVIN FAMILY PAVILION,259 East Erie Street,Chicago,IL,60611,E,24 hours daily,,13.0,,Blink Network,GPS,41.89385898511089,-87.62094227386474,324912,2024-01-09,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,13,0,13,13,True,259 east erie street|41.89386|-87.62094,324912,324912,1,448489.55634218786,4638178.00703627,0,6,1.4896170773302162
ELEC,7Charge - Chicago 41961,3743 S Archer Ave,Chicago,IL,60609,E,24 hours daily,,,2.0,7CHARGE,GPS,41.82512,-87.68524,326331,2024-01-05,public,CONVENIENCE_STORE,False,False,0,1,0,0,0,chicago,IL,ELEC,E,public,False,0,0,2,2,2,True,3743 s archer ave|41.82512|-87.68524,326331,326331,1,443094.7821015049,4630586.723023916,4,7,3.861487211216934
ELEC,MILIEU APTS MILIEU 1,205 South Peoria Street,Chicago,IL,60607,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.87852,-87.649152,329720,2024-03-02,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,205 south peoria street|41.87852|-87.64915,329720,329720,1,446136.51655805367,4636492.279448688,0,6,1.4227965780695553
ELEC,MILIEU APTS MILIEU 2,205 South Peoria Street,Chicago,IL,60607,E,24 hours daily,,1.0,,ChargePoint Network,GPS,41.878657,-87.649169,329721,2024-03-02,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,1,0,1,1,True,205 south peoria street|41.87866|-87.64917,329721,329721,1,446135.221024946,4636507.500856334,0,6,1.4165888712721812
ELEC,400 E RANDOLPH STATION 1,400 East Randolph Street,Chicago,IL,60601,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.885003,-87.616419,330818,2024-03-20,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,400 east randolph street|41.885|-87.61642,330818,330818,1,448857.7239893417,4637192.044202109,0,6,1.4782971250026513
ELEC,"Chicago, IL - North Dearborn Street (Pay to Park, Floor 2) - Tesla Destination",181 N Dearborn St,Chicago,IL,60601,E,,,12.0,,Tesla Destination,GPS,41.8855,-87.62882,330986,2024-03-21,public,PARKING_GARAGE,False,False,1,0,0,1,0,chicago,IL,ELEC,E,public,False,0,12,0,12,12,True,181 n dearborn st|41.8855|-87.62882,330986,330986,1,447829.25324599963,4637254.689648469,0,6,0.4552172049302447
ELEC,"Chicago, IL - South Franklin Street (Pay to Park, Floor 4) - Tesla Destination",329 S Franklin St,Chicago,IL,60606,E,,,12.0,,Tesla Destination,GPS,41.877287,-87.635022,330987,2024-03-21,public,PARKING_GARAGE,False,False,1,0,0,1,0,chicago,IL,ELEC,E,public,False,0,12,0,12,12,True,329 s franklin st|41.87729|-87.63502,330987,330987,1,447307.9479014933,4636346.611483867,0,6,0.8411562812283634
ELEC,MOTIF ON BELDEN MOTIF ON BELDEN,2845 West Belden Avenue,Chicago,IL,60647,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.923082,-87.699183,331575,2024-04-03,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,2845 west belden avenue|41.92308|-87.69918,331575,331575,1,442025.488646493,4641472.511252147,5,4,3.0473879063478124
ELEC,"Chicago, IL - West Madison Street (Pay to Park, Floor 4) - Tesla Destination",201 W Madison St,Chicago,IL,60606,E,,,12.0,,Tesla Destination,GPS,41.88167,-87.63478,332100,2024-04-11,public,PARKING_GARAGE,False,False,1,0,0,1,0,chicago,IL,ELEC,E,public,False,0,12,0,12,12,True,201 w madison st|41.88167|-87.63478,332100,332100,1,447331.6276269921,4636833.095466496,0,6,0.35486462457977774
ELEC,MxD Chicago IL,1415 N Cherry Ave,Chicago,IL,60642,E,24 hours daily,,4.0,,EVGATEWAY,GPS,41.9066614,-87.6553433,333941,2023-09-12,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,4,0,4,4,True,1415 n cherry ave|41.90666|-87.65534,333941,333941,1,445646.6542485745,4639620.654885367,0,6,2.9893685928319225
ELEC,Focal Point - Chicago,4141 S Pulaski Rd,Chicago,IL,60632,E,Contact site for information,,1.0,,AMPUP,GPS,41.8173889,-87.7218843,335286,2023-11-22,public,MULTI_UNIT_DWELLING,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,1,0,1,1,True,4141 s pulaski rd|41.81739|-87.72188,335286,335286,1,440044.45560795465,4629753.287340038,4,7,0.8588170318968953
ELEC,SWTCH Energy Inc.,1126 W Grace St,Chicago,IL,60613,E,24 hours daily,,10.0,,SWTCH,GPS,41.9517986,-87.6582004,341655,2024-04-03,public,ARENA,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,10,0,10,10,True,1126 w grace st|41.9518|-87.6582,341655,341655,1,445448.1601826217,4644633.974887291,5,4,1.9092788188960303
ELEC,SWTCH Energy Inc.,3121 N Broadway St,Chicago,IL,60657,E,24 hours daily,,2.0,,SWTCH,GPS,41.9381554,-87.644191,341714,2024-04-04,public,MULTI_UNIT_DWELLING,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,3121 n broadway st|41.93816|-87.64419,341714,341714,1,446597.8843063854,4643110.3678364735,5,4,1.8766416836910444
ELEC,SWTCH Energy Inc.,355 N Halsted St,Chicago,IL,60661,E,24 hours daily,,4.0,,SWTCH,GPS,41.8885994,-87.64679718,341816,2024-04-04,public,MULTI_UNIT_DWELLING,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,4,0,4,4,True,355 n halsted st|41.8886|-87.6468,341816,341816,1,446340.34348144307,4637609.893604508,0,6,1.1227205389701382
ELEC,155 N WACKER DR P2 EV CHARGER,155 N Wacker Dr,Chicago,IL,60606,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.8847,-87.636612,347333,2024-06-04,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,155 n wacker dr|41.8847|-87.63661,347333,347333,1,447182.11950675765,4637170.634253949,0,6,0.1978278502174355
ELEC,540 W. MADISON LL1 - 2,19 N Jefferson St,Chicago,IL,60661,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.882478,-87.642289,347441,2024-06-06,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,19 n jefferson st|41.88248|-87.64229,347441,347441,1,446709.26643508475,4636927.441126948,0,6,0.7178674030691414
ELEC,540 W. MADISON LL1 - 1,31 N Jefferson St,Chicago,IL,60661,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.881892,-87.64171,347442,2024-06-06,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,31 n jefferson st|41.88189|-87.64171,347442,347442,1,446756.8198054369,4636862.019728412,0,6,0.701284508475597
ELEC,540 W. MADISON SOUTH WALL 3,540 W Madison St,Chicago,IL,60661,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.882211,-87.641548,347445,2024-06-06,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,540 w madison st|41.88221|-87.64155,347445,347445,1,446770.5258996523,4636897.336955341,0,6,0.6733302228476441
ELEC,540 W. MADISON SOUTH WALL 2,540 W Madison St,Chicago,IL,60661,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.882211,-87.64158,347446,2024-06-06,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,540 w madison st|41.88221|-87.64158,347446,347446,1,446767.870835575,4636897.356803849,0,6,0.6757238110123971
ELEC,540 W. MADISON SOUTH WALL 1,540 W Madison St,Chicago,IL,60661,E,24 hours daily,,1.0,,ChargePoint Network,GPS,41.882219,-87.641601,347447,2024-06-06,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,1,0,1,1,True,540 w madison st|41.88222|-87.6416,347447,347447,1,446766.1350902293,4636898.2580486825,0,6,0.6769132824670151
ELEC,OPTIMA KEVEL 3 SOUTH,220 East Illinois Street,Chicago,IL,60611,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.891528,-87.621686,347494,2024-06-06,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,220 east illinois street|41.89153|-87.62169,347494,347494,1,448425.9848878214,4637919.65037013,0,6,1.2788131197875372
ELEC,OPTIMA LEVEL 2 SOUTH,220 East Illinois Street,Chicago,IL,60611,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.891489,-87.621538,347495,2024-06-06,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,220 east illinois street|41.89149|-87.62154,347495,347495,1,448438.23140413704,4637915.231351392,0,6,1.2863398176527794
ELEC,OPTIMA LEVEL 5 NORTH,220 East Illinois Street,Chicago,IL,60611,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.891514,-87.621605,347496,2024-06-06,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,220 east illinois street|41.89151|-87.6216,347496,347496,1,448432.69327874505,4637918.047302243,0,6,1.283392181069887
ELEC,OPTIMA LEVEL4 SOUTH W,220 East Illinois Street,Chicago,IL,60611,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.891497,-87.621523,347497,2024-06-06,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,220 east illinois street|41.8915|-87.62152,347497,347497,1,448439.4822186173,4637916.1105573885,0,6,1.287868661091952
ELEC,OPTIMA LEVEL 4 EAST,220 East Illinois Street,Chicago,IL,60611,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.891494,-87.621596,347498,2024-06-06,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,220 east illinois street|41.89149|-87.6216,347498,347498,1,448433.4238204572,4637915.821343983,0,6,1.2827217808574558
